ocid,releases/0/id,releases/0/contracts/0/id,releases/0/contracts/0/amendments/0/id,releases/0/contracts/0/amendments/0/date,releases/0/contracts/0/amendments/0/rationale
ocds-hu01ve-7830517,ocds-hu01ve-7830517-01,1879629,252008,2021-05-28T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7907916,ocds-hu01ve-7907916-01,1834920,254176,2021-09-02T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7923519,ocds-hu01ve-7923519-01,1844871,266328,2021-05-14T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7920884,ocds-hu01ve-7920884-01,2119619,268740,2022-02-24T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7927842,ocds-hu01ve-7927842-01,1906022,247824,2021-03-26T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7911214,ocds-hu01ve-7911214-01,1864795,250478,2021-07-02T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7899569,ocds-hu01ve-7899569-01,1912776,244626,2021-04-15T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7910054,ocds-hu01ve-7910054-01,1873723,243577,2020-12-28T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7910054,ocds-hu01ve-7910054-01,1873723,260456,2021-11-16T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7968474,ocds-hu01ve-7968474-01,1986307,264965,2020-12-10T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7910392,ocds-hu01ve-7910392-01,1836536,267670,2021-05-24T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7919761,ocds-hu01ve-7919761-01,1912177,248744,2021-04-07T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7898882,ocds-hu01ve-7898882-01,1823889,259836,2021-11-12T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7967230,ocds-hu01ve-7967230-01,1939769,247763,2021-02-26T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7935446,ocds-hu01ve-7935446-01,2055024,260761,2021-11-25T12:00:00Z,SOPRAVVENUTE ESIGENZE NORMATIVE E REGOLAMENTARI
ocds-hu01ve-7909196,ocds-hu01ve-7909196-01,1818515,245278,2021-03-19T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7911269,ocds-hu01ve-7911269-01,1864792,250484,2021-07-02T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7908437,ocds-hu01ve-7908437-01,1970074,251498,2021-03-26T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7874586,ocds-hu01ve-7874586-01,1878398,261036,2021-11-03T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7927661,ocds-hu01ve-7927661-01,1855025,242701,2021-03-12T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7927661,ocds-hu01ve-7927661-01,1855025,251575,2021-07-08T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7915190,ocds-hu01ve-7915190-01,1813532,248179,2021-06-04T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7975403,ocds-hu01ve-7975403-01,1950634,252205,2021-07-13T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7911081,ocds-hu01ve-7911081-01,1880907,239855,2020-12-01T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7929590,ocds-hu01ve-7929590-01,1822458,237071,2020-12-30T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7922677,ocds-hu01ve-7922677-01,1968201,259363,2021-09-03T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7922677,ocds-hu01ve-7922677-01,1968201,259034,2021-05-12T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7886128,ocds-hu01ve-7886128-01,1905882,243632,2020-12-30T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7875361,ocds-hu01ve-7875361-01,1890993,257473,2021-04-06T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7890897,ocds-hu01ve-7890897-01,1857458,264831,2021-09-29T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7917148,ocds-hu01ve-7917148-01,1837351,261487,2021-11-29T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7917148,ocds-hu01ve-7917148-01,1837351,251695,2021-05-31T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7891266,ocds-hu01ve-7891266-01,2046623,259869,2021-03-30T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7919237,ocds-hu01ve-7919237-01,1817790,252600,2021-07-20T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7928750,ocds-hu01ve-7928750-01,1861828,239687,2021-01-27T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7901132,ocds-hu01ve-7901132-01,1846989,271168,2022-03-11T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7918708,ocds-hu01ve-7918708-01,1843780,236214,2020-11-13T12:00:00Z,SOPRAVVENUTE ESIGENZE NORMATIVE E REGOLAMENTARI
ocds-hu01ve-7918708,ocds-hu01ve-7918708-01,1843780,236213,2021-01-20T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7906357,ocds-hu01ve-7906357-01,2003445,269139,2022-03-01T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7916198,ocds-hu01ve-7916198-01,1948232,248951,2021-06-16T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7900544,ocds-hu01ve-7900544-01,1865775,250546,2021-06-29T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7923312,ocds-hu01ve-7923312-01,1850615,244778,2021-03-30T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7899699,ocds-hu01ve-7899699-01,1830305,261963,2021-10-18T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7903701,ocds-hu01ve-7903701-01,1926887,247934,2021-05-24T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7843395,ocds-hu01ve-7843395-01,1833315,242055,2021-02-23T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7874769,ocds-hu01ve-7874769-01,2093640,265998,2020-12-31T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7885991,ocds-hu01ve-7885991-01,1889004,243584,2021-02-17T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7903765,ocds-hu01ve-7903765-01,1856503,241973,2021-02-12T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7903713,ocds-hu01ve-7903713-01,1852777,256669,2021-09-13T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7908773,ocds-hu01ve-7908773-01,2033486,258292,2021-02-08T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7869331,ocds-hu01ve-7869331-01,1837468,252209,2021-05-31T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7900966,ocds-hu01ve-7900966-01,2082895,264620,2021-01-27T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7908960,ocds-hu01ve-7908960-01,1810347,257078,2021-01-12T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7905529,ocds-hu01ve-7905529-01,1841173,255373,2021-09-07T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7905529,ocds-hu01ve-7905529-01,1841173,251821,2021-07-09T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7898641,ocds-hu01ve-7898641-01,1852585,258770,2021-02-04T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7919022,ocds-hu01ve-7919022-01,1904420,268841,2021-12-22T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7907600,ocds-hu01ve-7907600-01,1946038,248434,2021-04-13T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7881522,ocds-hu01ve-7881522-01,1839983,263081,2021-01-18T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7902005,ocds-hu01ve-7902005-01,1832251,267445,2021-11-25T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7890432,ocds-hu01ve-7890432-01,2087581,265213,2021-09-21T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7926379,ocds-hu01ve-7926379-01,1873138,261479,2021-09-01T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7905120,ocds-hu01ve-7905120-01,1860997,254052,2021-08-13T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7889670,ocds-hu01ve-7889670-01,1842218,259602,2021-11-12T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7888390,ocds-hu01ve-7888390-01,1819485,253186,2021-06-23T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7892891,ocds-hu01ve-7892891-01,1809850,251275,2021-07-20T12:00:00Z,SOPRAVVENUTE ESIGENZE NORMATIVE E REGOLAMENTARI
ocds-hu01ve-7897925,ocds-hu01ve-7897925-01,1839985,263093,2021-05-10T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7915211,ocds-hu01ve-7915211-01,1920301,254938,2021-09-09T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7903463,ocds-hu01ve-7903463-01,1998941,254406,2021-02-19T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7917225,ocds-hu01ve-7917225-01,1887279,267383,2021-12-07T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7921001,ocds-hu01ve-7921001-01,1810884,250161,2020-10-28T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7903581,ocds-hu01ve-7903581-01,1818179,241165,2021-03-08T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7907112,ocds-hu01ve-7907112-01,1974389,252004,2021-05-28T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7892861,ocds-hu01ve-7892861-01,1809839,251271,2021-07-20T12:00:00Z,SOPRAVVENUTE ESIGENZE NORMATIVE E REGOLAMENTARI
ocds-hu01ve-7912747,ocds-hu01ve-7912747-01,1848963,252177,2021-06-25T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7904901,ocds-hu01ve-7904901-01,1829380,241523,2020-12-14T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7805944,ocds-hu01ve-7805944-01,1882240,262882,2021-09-30T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7909501,ocds-hu01ve-7909501-01,2000859,263305,2021-06-08T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7895612,ocds-hu01ve-7895612-01,1976802,267949,2021-09-23T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7896503,ocds-hu01ve-7896503-01,2050182,261075,2021-07-19T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7905594,ocds-hu01ve-7905594-01,1837043,260103,2021-11-15T12:00:00Z,SOPRAVVENUTE ESIGENZE NORMATIVE E REGOLAMENTARI
ocds-hu01ve-7892904,ocds-hu01ve-7892904-01,1809852,251276,2021-07-20T12:00:00Z,SOPRAVVENUTE ESIGENZE NORMATIVE E REGOLAMENTARI
ocds-hu01ve-7898198,ocds-hu01ve-7898198-01,1871426,246867,2021-04-19T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7896743,ocds-hu01ve-7896743-01,1865827,252879,2021-04-15T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7909404,ocds-hu01ve-7909404-01,1816490,250376,2021-05-24T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7908323,ocds-hu01ve-7908323-01,1856023,270200,2022-03-01T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7913515,ocds-hu01ve-7913515-01,2035793,258624,2021-06-30T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7890160,ocds-hu01ve-7890160-01,1966348,266727,2021-09-16T12:00:00Z,SOPRAVVENUTE ESIGENZE NORMATIVE E REGOLAMENTARI
ocds-hu01ve-7904622,ocds-hu01ve-7904622-01,2093328,266124,2022-01-18T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7892484,ocds-hu01ve-7892484-01,1825436,270979,2021-02-09T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7904835,ocds-hu01ve-7904835-01,1853016,258427,2021-09-28T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7893014,ocds-hu01ve-7893014-01,1921930,251047,2021-05-07T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7924885,ocds-hu01ve-7924885-01,1827435,244735,2021-03-19T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7956928,ocds-hu01ve-7956928-01,1966672,251139,2020-10-30T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7911721,ocds-hu01ve-7911721-01,1815612,271632,2022-03-25T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7893769,ocds-hu01ve-7893769-01,1862002,260508,2021-05-10T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7873517,ocds-hu01ve-7873517-01,1998138,263770,2021-09-24T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7873517,ocds-hu01ve-7873517-01,1998138,254312,2021-04-07T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7889921,ocds-hu01ve-7889921-01,2083229,264643,2021-02-02T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7911109,ocds-hu01ve-7911109-01,1933889,259332,2021-01-29T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7860946,ocds-hu01ve-7860946-01,2034009,258377,2021-05-31T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7920799,ocds-hu01ve-7920799-01,1848343,264671,2021-12-28T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7918815,ocds-hu01ve-7918815-01,1922091,261131,2021-04-19T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7889020,ocds-hu01ve-7889020-01,1939444,267732,2021-10-22T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7902649,ocds-hu01ve-7902649-01,1846326,251535,2021-06-15T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7907673,ocds-hu01ve-7907673-01,1981804,267463,2021-10-25T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7907673,ocds-hu01ve-7907673-01,1981804,267464,2021-09-14T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7929743,ocds-hu01ve-7929743-01,1823311,237938,2020-11-11T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7917786,ocds-hu01ve-7917786-01,2016122,256464,2020-12-28T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7904819,ocds-hu01ve-7904819-01,1805608,240677,2021-02-23T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7910149,ocds-hu01ve-7910149-01,1977082,252303,2021-06-14T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7907774,ocds-hu01ve-7907774-01,1858549,248478,2021-04-06T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7904541,ocds-hu01ve-7904541-01,1809941,242530,2021-03-16T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7924869,ocds-hu01ve-7924869-01,1878975,263095,2021-09-30T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7904760,ocds-hu01ve-7904760-01,1826104,266620,2021-07-27T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7915619,ocds-hu01ve-7915619-01,1835002,249789,2021-06-29T12:00:00Z,SOPRAVVENUTE ESIGENZE NORMATIVE E REGOLAMENTARI
ocds-hu01ve-7851070,ocds-hu01ve-7851070-01,1836171,258014,2021-03-26T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7904725,ocds-hu01ve-7904725-01,1873482,267834,2021-05-19T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7928697,ocds-hu01ve-7928697-01,1883417,264278,2021-12-28T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7915112,ocds-hu01ve-7915112-01,1949218,254035,2021-09-01T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7909843,ocds-hu01ve-7909843-01,1810367,270004,2022-02-25T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7898705,ocds-hu01ve-7898705-01,1848489,240293,2020-12-10T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7786448,ocds-hu01ve-7786448-01,1811451,256506,2020-10-29T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7904792,ocds-hu01ve-7904792-01,2071144,262814,2020-12-22T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7923110,ocds-hu01ve-7923110-01,1896329,264292,2022-01-13T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7907157,ocds-hu01ve-7907157-01,1848680,265464,2021-12-17T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7896406,ocds-hu01ve-7896406-01,1844888,257233,2021-09-22T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7917892,ocds-hu01ve-7917892-01,1853435,243368,2021-03-22T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7910700,ocds-hu01ve-7910700-01,1836791,259278,2021-11-09T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7889291,ocds-hu01ve-7889291-01,2127766,269539,2021-06-17T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7911264,ocds-hu01ve-7911264-01,1864791,250477,2021-07-02T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7911612,ocds-hu01ve-7911612-01,1868607,266132,2021-12-20T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7911612,ocds-hu01ve-7911612-01,1868607,260016,2021-04-27T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7892066,ocds-hu01ve-7892066-01,2025376,257367,2021-09-02T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7896916,ocds-hu01ve-7896916-01,1829880,240711,2021-03-04T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7885141,ocds-hu01ve-7885141-01,1946797,248529,2021-05-12T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
