ocid,releases/0/id,releases/0/contracts/0/id,releases/0/contracts/0/items/0/id,releases/0/contracts/0/items/0/relatedLot,releases/0/contracts/0/items/0/description,releases/0/contracts/0/items/0/unit/value/amount,releases/0/contracts/0/items/0/unit/value/currency,releases/0/contracts/0/items/0/classification/id,releases/0/contracts/0/items/0/classification/description,releases/0/contracts/0/items/0/classification/scheme,releases/0/contracts/0/items/0/classification/uri
ocds-hu01ve-7879415,ocds-hu01ve-7879415-01,1801882,84363697EE,84363697EE,CIG DERIVATO IN ADESIONE ACCORDO QUADRO ASSISTENZA MIGRANTI 22 OTTOBRE 2020- 21 OTTOBRE 2021- BETANIA,965790,EUR,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,CPV,https://dati.anticorruzione.it/data/cpv/85311000-2
ocds-hu01ve-7906920,ocds-hu01ve-7906920-01,1963355,8468839307,8468839307,LOTTO 1175_SDAPA4,1208213,EUR,33690000-3,MEDICINALI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33690000-3
ocds-hu01ve-7899092,ocds-hu01ve-7899092-01,1851516,8459407B7C,8459407B7C,SERVIZIO DI NOTIFICA A MEZZO POSTA DEGLI ATTI GIUDIZIARI E DEI SERVIZI CONNESSI,210146.25,EUR,64112000-4,SERVIZI POSTALI PER LA CORRISPONDENZA,CPV,https://dati.anticorruzione.it/data/cpv/64112000-4
ocds-hu01ve-7902806,ocds-hu01ve-7902806-01,1926677,8464042C68,8464042C68,"APPALTO 93/2020.SERVIZIO PRELIEVO TRASPORTO E SMALTIMENTO/RECUPERO CER 15.01.03, 19.12.07 E 20.01.38",1050648.15,EUR,90510000-5,TRATTAMENTO E SMALTIMENTO DEI RIFIUTI,CPV,https://dati.anticorruzione.it/data/cpv/90510000-5
ocds-hu01ve-7941010,ocds-hu01ve-7941010-01,1864878,850897002E,850897002E,"SERVIZI QUOTIDIANI DI GIARDINAGGIO, FACCHINAGGIO E MINUTA MANUTENZIONE 2021",171217.04,EUR,77311000-3,SERVIZI DI MANUTENZIONE DI GIARDINI ORNAMENTALI O RICREATIVI,CPV,https://dati.anticorruzione.it/data/cpv/77311000-3
ocds-hu01ve-7915437,ocds-hu01ve-7915437-01,1836537,8478616742,8478616742,CIG DERIVATO IN ADESIONE ACCORDO QUADRO ASSISTENZA MIGRANTI 22 OTTOBRE 2020 - 21 OTTOBRE  2021- OAF E SERIMPER,419385,EUR,85311000-2,SERVIZI DI ASSISTENZA SOCIALE CON ALLOGGIO,CPV,https://dati.anticorruzione.it/data/cpv/85311000-2
ocds-hu01ve-7922674,ocds-hu01ve-7922674-01,1911160,8487429FF7,8487429FF7,ADESIONE ALLE CONVENZIONI INTERCENT-ER PER LA FORNITURA DI  'TNT STERILE' - PROROGA FINO AL 28.02.2022 L SAVADORI,69490,EUR,24612200-9,TNT,CPV,https://dati.anticorruzione.it/data/cpv/24612200-9
ocds-hu01ve-7906744,ocds-hu01ve-7906744-01,1819901,8468637C52,8468637C52,RIQUALIFICAZIONE VIA DIAZ,349453.3,EUR,45233120-6,LAVORI DI COSTRUZIONE DI STRADE,CPV,https://dati.anticorruzione.it/data/cpv/45233120-6
ocds-hu01ve-7911939,ocds-hu01ve-7911939-01,1937641,8474348532,8474348532,"CONTRATTO APPLICATIVO DI ACCORDO QUADRO SERVIZI MANUTENTIVI LOTTO 5 CIG 7683255699; ATTIVITÀ DI MANUTENZIONE STRAORDINARIADEGLI SPAZI A SERVIZIO DELLA RISTORAZIONE, CAMPUS LEONARDO ED. 2 PIANO SEMINTERRATO",82669.17,EUR,45410000-4,LAVORI DI INTONACATURA,CPV,https://dati.anticorruzione.it/data/cpv/45410000-4
ocds-hu01ve-7905724,ocds-hu01ve-7905724-01,1937096,846727585E,846727585E,ADESIONE CONVENZIONE INTERCENTER FARMACI  ESCLUSIVI INNOVATIVI E NON INNOVATIVI 1 - GLAXOSMITHKLINE,221010,EUR,33690000-3,MEDICINALI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33690000-3
ocds-hu01ve-7915695,ocds-hu01ve-7915695-01,1879382,8478912B85,8478912B85,RECEPIMENTO GARA FARMACI 2020 - II TRANCHE - DETERMINA REGIONALE G10134 DEL 3 SETT 2020 - PER QUOTA PARTE DPC - LOTTO 196,113400,EUR,33680000-0,ARTICOLI DI FARMACIA,CPV,https://dati.anticorruzione.it/data/cpv/33680000-0
ocds-hu01ve-7923490,ocds-hu01ve-7923490-01,2122802,8488374BCF,8488374BCF,SERVIZIO DI SABBIATURA E SALATURA DELLA RETE VIABILE NEL CENTRO ABITATO DI MADONNA DI CAMPIGLIO E  SANT'ANTONIO DI MAVIGNOLA PERIODO 01.11.2020 - 31.03.2023,123393.87,EUR,90630000-2,SERVIZI DI LOTTA CONTRO IL GELO,CPV,https://dati.anticorruzione.it/data/cpv/90630000-2
ocds-hu01ve-7900667,ocds-hu01ve-7900667-01,1830874,8461483CA7,8461483CA7,A.D. N. 668/2020 - PROTESI MAMMARIE ED ESPANSORI MAMMARI CON LA GESTIONE DEL CONTO DEPOSITO,74900,EUR,33184410-0,PROTESI MAMMARIE INTERNE,CPV,https://dati.anticorruzione.it/data/cpv/33184410-0
ocds-hu01ve-7857079,ocds-hu01ve-7857079-01,2144909,8411754EFB,8411754EFB,MESSA IN SICUREZZA QUARTIERE FOSSO S. LEONARDO,210000,EUR,45233141-9,LAVORI DI MANUTENZIONE STRADALE,CPV,https://dati.anticorruzione.it/data/cpv/45233141-9
ocds-hu01ve-7816750,ocds-hu01ve-7816750-01,1975546,8365082C08,8365082C08,INTERVENTO 12IR020/G9 - LAVORI STRAORDINARI DI MANUTENZIONE DELL'ALVEO FIUME COSA.,459100,EUR,45246400-7,LAVORI DI DIFESA DALLE PIENE,CPV,https://dati.anticorruzione.it/data/cpv/45246400-7
ocds-hu01ve-7916145,ocds-hu01ve-7916145-01,1927475,8479454ACB,8479454ACB,SERVIZIO DI MANUTENZIONE CENTRALI TELEFONICHE 2021/2023,66000,EUR,50530000-9,SERVIZI DI RIPARAZIONE E MANUTENZIONE DI MACCHINARI,CPV,https://dati.anticorruzione.it/data/cpv/50530000-9
ocds-hu01ve-7926413,ocds-hu01ve-7926413-01,2022599,84917058A4,84917058A4,AFFIDAMENTO PER LA FORNITURA DI KIT DI ESTRAZIONE E AMPLIFICAZIONE RNA DA UTILIZZARE  SULLA PIATTAFORMA-ROBOT PER IL PROCESSAMENTO MASSIVO DI TAMPONI ORO-FARINGEI - COVID 19  ,78000,EUR,30190000-7,"MACCHINARI, ATTREZZATURE E FORNITURE VARIE",CPV,https://dati.anticorruzione.it/data/cpv/30190000-7
ocds-hu01ve-7914791,ocds-hu01ve-7914791-01,1919522,848491662F,848491662F,"MESSA IN SICUREZZA ED EFFICIENTAMENTO ENERGETICO EDIFICIO OMUNALEVIA F. CRISPI,8",92000,EUR,45315000-8,LAVORI DI INSTALLAZIONE DI IMPIANTI DI RISCALDAMENTO E DI ALTRI IMPIANTI ELETTRICI PER EDIFICI,CPV,https://dati.anticorruzione.it/data/cpv/45315000-8
ocds-hu01ve-7899958,ocds-hu01ve-7899958-01,1833166,8460594F06,8460594F06,"PROROGA: SERVIZI AGLI IMMOBILI, SERVIZI DI FUNZIONAMENTO, SERVIZI DI MANOVALANZA, TRASPORTO E TRASLOCO PER LE SEDI DEGLI UFFICI DI ROMA - RAI COM - RAI PUBBLICITA E RAI TECHE",103756,EUR,63110000-3,SERVIZI DI MOVIMENTAZIONE E MAGAZZINAGGIO,CPV,https://dati.anticorruzione.it/data/cpv/63110000-3
ocds-hu01ve-7958315,ocds-hu01ve-7958315-01,1917604,8528682B06,8528682B06,LAVORI IN SOMMA URGENZA DI DISALVEO E SISTEMAZIONE IDRAULICA LUNGO DUE CANALI DI SCARICO TRA LE LOC. RONCHAS E FRUMIRE NEL COMUNE DI CHAMPORCHER,68440,EUR,45240000-1,LAVORI DI COSTRUZIONE PER OPERE IDRAULICHE,CPV,https://dati.anticorruzione.it/data/cpv/45240000-1
ocds-hu01ve-7868566,ocds-hu01ve-7868566-01,1899605,8424705E7C,8424705E7C,INTERVENTI DI NATURA ANTINCENDIO PER OTTENIMENTO CPI - ISIS STEIN - GAVIRATE.,72150,EUR,45343000-3,LAVORI DI INSTALLAZIONE DI DISPOSITIVI ANTINCENDIO,CPV,https://dati.anticorruzione.it/data/cpv/45343000-3
ocds-hu01ve-7895702,ocds-hu01ve-7895702-01,1888913,8455506848,8455506848,LAVORI DI MANUTENZIONE STRAORDINARIA PER RIFACIMENTO PAVIMENTAZIONE VARIE VIE IN COMUNE DI CIVIDATE CAMUNO,59483.3,EUR,45233222-1,LAVORI DI LASTRICATURA E ASFALTATURA,CPV,https://dati.anticorruzione.it/data/cpv/45233222-1
ocds-hu01ve-7928868,ocds-hu01ve-7928868-01,1819867,8494455604,8494455604,ACQUISTO FARMACI MESI SEI DA ESITI GARA C.R.A. 2020 - DITTA MERCK SERONO - MAVENCLAD 10 MG COMPRESSE,40293,EUR,33690000-3,MEDICINALI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33690000-3
ocds-hu01ve-7906979,ocds-hu01ve-7906979-01,1816579,84688972E4,84688972E4,PRINCIPIO ATTIVO AZACITIDINA,395516.24,EUR,33690000-3,MEDICINALI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33690000-3
ocds-hu01ve-7901269,ocds-hu01ve-7901269-01,1861448,8462150317,8462150317,PROCEDURA NEGOZIATA AI SENSI DELL'ART. 63 DEL D.LGS. 50/2016 PER LA FORNITURA DI N. 1 FIBROSCAN (160.10.10/2020/PROV/553) ,134000,EUR,33125000-2,APPARECCHI PER CONTROLLI UROLOGICI,CPV,https://dati.anticorruzione.it/data/cpv/33125000-2
ocds-hu01ve-7921902,ocds-hu01ve-7921902-01,1819836,8486556F8B,8486556F8B,HOT SPOT CARMAGNOLA,150000,EUR,85142000-6,SERVIZI PRESTATI DA PERSONALE PARAMEDICO,CPV,https://dati.anticorruzione.it/data/cpv/85142000-6
ocds-hu01ve-7900120,ocds-hu01ve-7900120-01,1873219,84608523F2,84608523F2,AFFIDAMENTO DELL' APPALTO DI ESECUZIONE DEI LAVORI DI RISTRUTTURAZIONE SCUOLA SECONDARIA DI 1 GRADO 'G FALCONE' VIA SIRIO 2 - 2 LOTTO A - EFFICIENTAMENTO ENERGETICO,337237.69,EUR,45321000-3,LAVORI DI ISOLAMENTO TERMICO,CPV,https://dati.anticorruzione.it/data/cpv/45321000-3
ocds-hu01ve-7905560,ocds-hu01ve-7905560-01,1818625,846711110A,846711110A,SERVIZIO DI MANUTENZIONE DEGLI IMPIANTI DI CLIMATIZZAZIONE E TERMICI INSTALLATI PRESSO GLI IMMOBILI DI PADANIA ACQUE S.P.A.,74900,EUR,50730000-1,SERVIZI DI RIPARAZIONE E MANUTENZIONE DI GRUPPI DI RAFFREDDAMENTO,CPV,https://dati.anticorruzione.it/data/cpv/50730000-1
ocds-hu01ve-7863392,ocds-hu01ve-7863392-01,1857414,841877728F,841877728F,"RINNOVO DEL CONTRATTO N. 1870102750 PER SERVIZIO DI MANUTENZIONE ELETTRICA ED ELETTROSTRUMENTALE DI TIPO INDUSTRIALE, DA ESEGUIRSI PRESSO I TERMOVALORIZZATORI E ALTRI IMPIANTI DI TRATTAMENTO RIFIUTI DI HERAMBIENTE S.P.A. E DI ALTRE SOCIETA APPARTENENTI AL GRUPPO HERA - LOTTO 1 - IMPIANTI HERAMBIENTE S.P.A. - AREA TERRITORIALE BOLOGNA",599490,EUR,45259000-7,RIPARAZIONE E MANUTENZIONE DI IMPIANTI,CPV,https://dati.anticorruzione.it/data/cpv/45259000-7
ocds-hu01ve-7916601,ocds-hu01ve-7916601-01,1870870,8480002F03,8480002F03,SERVIZIO DI MEDICO COMPETENTE PER IL COMUNE DI MERANO DEL SETTORE MEDICINA DEL LAVORO,75000,EUR,85147000-1,SERVIZI SANITARI NELLE IMPRESE,CPV,https://dati.anticorruzione.it/data/cpv/85147000-1
ocds-hu01ve-7910467,ocds-hu01ve-7910467-01,1846928,8472722760,8472722760,RIQUALIFICAZIONE URBANISTICA DI BENI IMMOBILI NEL TERRITORIO COMUNALE ,95648.84,EUR,45110000-1,LAVORI DI DEMOLIZIONE DI EDIFICI E LAVORI DI MOVIMENTO TERRA,CPV,https://dati.anticorruzione.it/data/cpv/45110000-1
ocds-hu01ve-7903545,ocds-hu01ve-7903545-01,1875865,846494124C,846494124C,"IIS 'VIA TIBURTO' SUCC.LE - VIA SANT'AGNESE,44 - TIVOLI SPOSTAMENTO INVERTER E QUADRI ELETTRICI DELL'IMPIANTO FOTOVOTAICO A SERVIZIO DELL'ISTITUTO SCOLASTICO ",6958.17,EUR,45310000-3,LAVORI DI INSTALLAZIONE DI CABLAGGI,CPV,https://dati.anticorruzione.it/data/cpv/45310000-3
ocds-hu01ve-7969068,ocds-hu01ve-7969068-01,1867636,8540261E50,8540261E50,FORNITURA DI ATTREZZATURE INFORMATICHE PER STRUTTURE EDUCATIVE,60990,EUR,30231320-6,MONITOR CON SCHERMO ATTIVABILE AL TATTO,CPV,https://dati.anticorruzione.it/data/cpv/30231320-6
ocds-hu01ve-7942197,ocds-hu01ve-7942197-01,2025079,8510359A68,8510359A68,STRUTTURA CONTAINERIZZATA,72700.44,EUR,39315000-3,ATTREZZATURE PER RISTORAZIONE,CPV,https://dati.anticorruzione.it/data/cpv/39315000-3
ocds-hu01ve-7902686,ocds-hu01ve-7902686-01,2023986,8463926CAE,8463926CAE,SVILUPPO AVANZATO DEL SOFTWARE EXCOD - SISTEMA INFORMATIVO EXCELSIOR,71000,EUR,72230000-6,SERVIZI DI SVILUPPO DI SOFTWARE PERSONALIZZATI,CPV,https://dati.anticorruzione.it/data/cpv/72230000-6
ocds-hu01ve-7916618,ocds-hu01ve-7916618-01,1820287,84799693CB,84799693CB,"SOSTITUZIONE, RIPARAZIONE ESOPROTESI INTEGRALI PER IMPIANTI COCLEARI COCHLEAR",69000,EUR,33190000-8,DISPOSITIVI E PRODOTTI MEDICI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33190000-8
ocds-hu01ve-7917364,ocds-hu01ve-7917364-01,1927324,848091721C,848091721C,"FORNITURA DI ENERGIA ELETTRICA PER L'ANNO 2020 (QUOTAZIONE IN MIGLIORAMENTO RISPETTO A CONVENZIONE INTERCENT EMILIA ROMAGNA N. 14 E CONSIP N. 17 - AZIMUT SPA, SOCIETA' MISTA, APPLICA IN VIA DI AUTOLIMITAZIONE IL CODICE DEI CONTRATTI ART. 17 ULTIMO COMMA DEL D.LGS. N. 175/2016). NELL'IMPORTO E' STATO PRESO COME RIFERIMENTO SOLO L'IMPORTO DELLE TARIFFE DI VENDITA DELL'ENERGIA A FASCE ORARIE, ESCLUSI ONERI ACCESSORI",45000,EUR,65310000-9,EROGAZIONE DI ENERGIA ELETTRICA,CPV,https://dati.anticorruzione.it/data/cpv/65310000-9
ocds-hu01ve-7837736,ocds-hu01ve-7837736-01,1825690,84486205C7,84486205C7,RIQUALIFICAZIONE E MESSA IN SICUREZZA GIARDINO LATO OVEST SEDE CONSERVATORIO DI MUSICA DI PG F. MORLACCHI,36465.23,EUR,45454100-5,LAVORI DI RESTAURO,CPV,https://dati.anticorruzione.it/data/cpv/45454100-5
ocds-hu01ve-7898903,ocds-hu01ve-7898903-01,1927597,8459201180,8459201180,ADESIONE ALLA CONVENZIONE CONSIP 'ENERGIA ELETTRICA 17'. PERIODO DAL 01/01/2021 AL 31/12/2021,109000,EUR,65310000-9,EROGAZIONE DI ENERGIA ELETTRICA,CPV,https://dati.anticorruzione.it/data/cpv/65310000-9
ocds-hu01ve-7900774,ocds-hu01ve-7900774-01,1872395,8461629525,8461629525,SISTEMA PER L'ACQUISIZIONE DI IMMAGINI AD ELEVATA VELOCITÀ,58800,EUR,38630000-0,STRUMENTI PER L'ASTRONOMIA E OTTICI,CPV,https://dati.anticorruzione.it/data/cpv/38630000-0
ocds-hu01ve-7920097,ocds-hu01ve-7920097-01,1846920,8484342C7F,8484342C7F,03550 - PROGETTO DI REALIZZAZIONE DI ROTATORIA ALL'INTERSEZIONE TRA S.P. 152  'AURELIA VECCHIA' E VIA G. LEOPARDI NEL COMUNE DI FOLLONICA.  CUP F31B18000340001. ,136636.1,EUR,45233128-2,LAVORI DI COSTRUZIONE DI ROTATORIE,CPV,https://dati.anticorruzione.it/data/cpv/45233128-2
ocds-hu01ve-7843579,ocds-hu01ve-7843579-01,1933567,8395812B3B,8395812B3B,S.C. 20203090 DISPOSITIVO DENOMINATO LIGHT NODE PER LA LETTURA IN TEMPO REALE DELLE MISURE RILEVATE DAL CONTATORE ELETTRICO.,120000,EUR,31230000-7,PARTI DI APPARECCHIATURE PER LA DISTRIBUZIONE E IL CONTROLLO DELL'ENERGIA ELETTRICA,CPV,https://dati.anticorruzione.it/data/cpv/31230000-7
ocds-hu01ve-7913767,ocds-hu01ve-7913767-01,1803869,84763980EA,84763980EA,ADESIONE CONSIP SUTURE CHIRURGICHE - LOTTO 8 - SUTURA SINTETICA ASSORBIBILE MONOFILAMENTO A MEDIA PERDITA DI RESISTENZA TENSILE PREMONTATA,43271.71,EUR,33141121-4,SUTURE CHIRURGICHE,CPV,https://dati.anticorruzione.it/data/cpv/33141121-4
ocds-hu01ve-7880033,ocds-hu01ve-7880033-01,1814855,84370612FE,84370612FE,APPALTO DI LAVORI DI:'OCDPC 600/2019 - DPRER 130/2019 - PRIMO STRALCIO - 15280 - INTERVENTO DI SISTEMAZIONE CON CONSOLIDAMENTO BRIGLIA - TORRENTE MARZENO - COMUNE DI FAENZA (RA) - CUP F23H19000640002 ,121359.22,EUR,45246410-0,MANUTENZIONE DI IMPIANTI DI DIFESA DALLE PIENE,CPV,https://dati.anticorruzione.it/data/cpv/45246410-0
ocds-hu01ve-7926499,ocds-hu01ve-7926499-01,1829174,84918364C0,84918364C0,RIPRISTINO STABILITÀ VERSANTI IN FRANA LUNGO VIA TRUNA IN PROSSIMITÀ DEL RIO GROSSO - FONDI EX. L.R. 13/1997 ART. 8 COMMA 4 - ELENCO 2019 - SCHEDA 9,59004.34,EUR,45233141-9,LAVORI DI MANUTENZIONE STRADALE,CPV,https://dati.anticorruzione.it/data/cpv/45233141-9
ocds-hu01ve-7895162,ocds-hu01ve-7895162-01,2048324,8455447798,8455447798,"LAVORI PER LA RISTRUTTURAZIONE E MIGLIORAMENTO EFFICIENZA ENERGETICA DELL' EDIFICIO SCOLASTICO 'GABRIELE E ARAS FRATTINI' SITO IN CARAVATE, VIA XXV APRILE,25 NELL' AMBITO DELLA LEGGE 9 DEL 4 MAGGIO 2020 'INTERVENTI PER LA RIPRESA ECONOMICA'",78510.19,EUR,45441000-0,POSA IN OPERA DI VETRATE,CPV,https://dati.anticorruzione.it/data/cpv/45441000-0
ocds-hu01ve-8065080,ocds-hu01ve-8065080-01,1918168,86486492EF,86486492EF, REP. 52/2019 - LOTTO 2 - CONTRATTO APPLICATIVO N.1  - INTERVENTO DI MANUTENZIONE STRAORDINARIA VOLTO AL RECUPERO DI N. 18 ALLOGGI A CANONE SOCIALE PRESSO GLI EDIFICI DI PROPRIETA' ALER MILANO NEL COMUNE DI MILANO  - QUARTIERE MAZZINI - VIE VARIE - FINANZIAMENTO: MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI - PIANO CASA NAZIONALE PER L'EDILIZIA ABITATIVA - D.P.C.M. 16 LUGLIO  2009 E D.M. 8 MARZO 2010 -  D.G.R. N. IX/3511 DEL 23/05/2012 -  ATTO AGGIUNTIVO DEL 24 SETTEMBRE 2013,483426.89,EUR,45450000-6,ALTRI LAVORI DI COMPLETAMENTO DI EDIFICI,CPV,https://dati.anticorruzione.it/data/cpv/45450000-6
ocds-hu01ve-8137648,ocds-hu01ve-8137648-01,1964531,873921545C,873921545C,TO-E-159 _PI LAVORI DI SOMMA URGENZA PER LA REALIZZAZIONE DIFESA SPONDALE IN DESTRA IDRAULICA DI UN TRATTO DEL FIUME PO IN COMUNE DI MONCALIERI (TO),226500,EUR,45246200-5,LAVORI DI PROTEZIONE DELLE SPONDE,CPV,https://dati.anticorruzione.it/data/cpv/45246200-5
ocds-hu01ve-7915627,ocds-hu01ve-7915627-01,1841887,84788486B6,84788486B6,SERVIZIO DI RISTORAZIONE PER DIPENDENTI ATM - DIREZIONE - COD. 5,189000,EUR,55510000-8,SERVIZI DI MENSA,CPV,https://dati.anticorruzione.it/data/cpv/55510000-8
ocds-hu01ve-7907209,ocds-hu01ve-7907209-01,1822772,84691779F2,84691779F2,COLLABORAZIONE NELLA REALIZZAZIONE DEL PROGETTO IN MATERIA DI CONTRASTO AL DISAGIO GIOVANILE E AD OGNI FORMA DI DIPENDENZA (PROGETTO G.E.A.),74990,EUR,85121270-6,SERVIZI PSICHIATRICI O PSICOLOGICI,CPV,https://dati.anticorruzione.it/data/cpv/85121270-6
ocds-hu01ve-7927912,ocds-hu01ve-7927912-01,1843061,84933917F9,84933917F9,SERVIZIO DI TRASPORTO NELLA FRAZIONE SIGNATO DAL 13.12.2020 AL 12.12.2021,48850,EUR,60112000-6,SERVIZI DI TRASPORTO PUBBLICO TERRESTRE,CPV,https://dati.anticorruzione.it/data/cpv/60112000-6
ocds-hu01ve-7925145,ocds-hu01ve-7925145-01,1815565,8490200EAB,8490200EAB,AFF. DIRETTO RADIOFARMACI KIT CALDI - CURIUM,108000,EUR,33690000-3,MEDICINALI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33690000-3
ocds-hu01ve-7910007,ocds-hu01ve-7910007-01,2049313,8472267FE3,8472267FE3,OPERE DI MESSA IN SICUREZZA CIMITERO COMUNALE,78292.5,EUR,45262660-5,LAVORI DI RIMOZIONE DELL'AMIANTO,CPV,https://dati.anticorruzione.it/data/cpv/45262660-5
ocds-hu01ve-7912935,ocds-hu01ve-7912935-01,1822353,84754545E5,84754545E5,FORNITURA PRODOTTI EDITORIALI - LIBRI,74000,EUR,22113000-5,LIBRI PER BIBLIOTECA,CPV,https://dati.anticorruzione.it/data/cpv/22113000-5
ocds-hu01ve-7904103,ocds-hu01ve-7904103-01,2013806,84654706D6,84654706D6,MANTENIMENTO E SUPPORTO SOTTOSCRIZIONI LICENZE ANTIVIRUS TREND MICRO,65000,EUR,48761000-0,PACCHETTI SOFTWARE ANTIVIRUS,CPV,https://dati.anticorruzione.it/data/cpv/48761000-0
ocds-hu01ve-7893877,ocds-hu01ve-7893877-01,1843428,8453468679,8453468679,PRODUZIONE WEBSERIE IDEAS,75000,EUR,92310000-7,SERVIZI DI CREAZIONE E INTERPRETAZIONE ARTISTICA E LETTERARIA,CPV,https://dati.anticorruzione.it/data/cpv/92310000-7
ocds-hu01ve-7900242,ocds-hu01ve-7900242-01,1794155,8460924F59,8460924F59,II^ CIG DERIVATO - DET 1297 2018  RINN. MEDICAZIONI X FERITE PIAGHE  ULCERE COLOPLAST LOTTO 4,65385,EUR,33190000-8,DISPOSITIVI E PRODOTTI MEDICI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33190000-8
ocds-hu01ve-7906557,ocds-hu01ve-7906557-01,1975353,84684333FC,84684333FC,LOTTO 210_ SDAPA4_SUARB ,862596,EUR,33690000-3,MEDICINALI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33690000-3
ocds-hu01ve-7922525,ocds-hu01ve-7922525-01,1832960,8487256138,8487256138,"SECONDA ADESIONE AQ SPC CLOUD LOTTO 1 - SERVIZI CLOUD COMPUTING, SICUREZZA, ECC. PER SALE SERVER",199000,EUR,72514000-1,SERVIZI DI GESTIONE DI ATTREZZATURE INFORMATICHE,CPV,https://dati.anticorruzione.it/data/cpv/72514000-1
ocds-hu01ve-7807597,ocds-hu01ve-7807597-01,1939661,8354167CB0,8354167CB0,"COMUNE DI BARI SAN GIROLAMO - LUNGOMARE IX MAGGIO PALL. N1 (COD. FABBRICATO 00000805) - N2 (COD. FABBRICATO 00000806) -  LAVORI DI RISANAMENTO EDILIZIO DI N^2 FABBRICATI DI E.R.P.. FINANZIAMENTO ?. 100.000,00 - LEGGE DI FINANZIAMENTO N. 560/93",79998.42,EUR,45453000-7,LAVORI DI RIPARAZIONE E RIPRISTINO,CPV,https://dati.anticorruzione.it/data/cpv/45453000-7
ocds-hu01ve-7893439,ocds-hu01ve-7893439-01,1866045,8452953D79,8452953D79,ARCA_2019_001.10 - LOTTI 17 E 22 - LOTTO 22 -APREMILAST COMPRESSE RIVESTITE 30 MG,288079.68,EUR,33690000-3,MEDICINALI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33690000-3
ocds-hu01ve-7924247,ocds-hu01ve-7924247-01,1814693,8489212F58,8489212F58,ADESIONE ALLA CONVENZIONE ARCA_2018_001.3 LOTTO 1409 TEVA,44999.97,EUR,33690000-3,MEDICINALI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33690000-3
ocds-hu01ve-7927547,ocds-hu01ve-7927547-01,1810393,84930205D1,84930205D1,FORNITURA SEMIRIMORCHIO AUTOCOMPATTANTE AI SENSI DEL D.L. 76/2020,70000,EUR,34223100-7,SEMIRIMORCHI,CPV,https://dati.anticorruzione.it/data/cpv/34223100-7
ocds-hu01ve-7870153,ocds-hu01ve-7870153-01,1990145,8426341491,8426341491,STRADA INTERPODERALE DI RIALTO/CAPERANA/SAN LAZZARO - OPERE DI RIPRISTINO E CONSOLIDAMENTO STRADALE PER LA MESSA IN SICUREZZA - LOTTO 1.,290643.4,EUR,45233123-7,LAVORI DI COSTRUZIONE DI STRADE SECONDARIE,CPV,https://dati.anticorruzione.it/data/cpv/45233123-7
ocds-hu01ve-7886605,ocds-hu01ve-7886605-01,1970712,8445081D4B,8445081D4B,122102.000000.00.02017 LOTTO 1 - VEICOLO SPECIALE FRESANEVE POTENZA ALMENO 400 CV,899910,EUR,34143000-1,VEICOLI PER LA MANUTENZIONE INVERNALE,CPV,https://dati.anticorruzione.it/data/cpv/34143000-1
ocds-hu01ve-7907409,ocds-hu01ve-7907409-01,1803917,8469444649,8469444649,"RDA 2020I0431 PROGETTAZIONE, DIREZIONE LAVORI E COORDINAMENTO PER LA SICUREZZA PER OPERE DI ADEGUAMENTO/POTENZIAMENTO IMPIANTI POTABILIZZAZIONE - IMPIANTO DI FILTRAZIONE SORGENTI FANNA, FRISANCO, MEDUNO.",74748.8,EUR,71310000-4,SERVIZI DI CONSULENZA INGEGNERISTICA E DI COSTRUZIONE,CPV,https://dati.anticorruzione.it/data/cpv/71310000-4
ocds-hu01ve-7891035,ocds-hu01ve-7891035-01,1844312,8450363426,8450363426,LAVORI DI RIPRISTINO FUNZIONALE NICCHIE E TOMBE DI FAMIGLIA DEL RECINTO XIII DEL CIMITERO DI SAN MICHELE IN ISOLA C.I. 14553 ,393409.8,EUR,45453000-7,LAVORI DI RIPARAZIONE E RIPRISTINO,CPV,https://dati.anticorruzione.it/data/cpv/45453000-7
ocds-hu01ve-7918636,ocds-hu01ve-7918636-01,1890695,84824470B5,84824470B5,10 APPALTO SCR FARMACI OSPEDALIERI - LOTTO  1052 - MERCK SERONO SPA,66489,EUR,33652000-5,AGENTI ANTINEOPLASTICI E IMMUNOMODULATORI,CPV,https://dati.anticorruzione.it/data/cpv/33652000-5
ocds-hu01ve-7829545,ocds-hu01ve-7829545-01,1941112,837936029F,837936029F,FORNITURA GAS - ANNO TERMICO 2020-2021,42369.17,EUR,65210000-8,EROGAZIONE DI GAS,CPV,https://dati.anticorruzione.it/data/cpv/65210000-8
